,number,phone_no_m,label,voc_rate_1908,calltype1_rate1908,calltype3_rate1908,city_rate1908,country_rate1908,IMEI_rate1908,call_dur_mean1908,hourAver_1908,dayAver_1908,voc_rate_1909,calltype1_rate1909,calltype3_rate1909,city_rate1909,country_rate1909,IMEI_rate1909,call_dur_mean1909,hourAver_1909,dayAver_1909,voc_rate_1910,calltype1_rate1910,calltype3_rate1910,city_rate1910,country_rate1910,IMEI_rate1910,call_dur_mean1910,hourAver_1910,dayAver_1910,voc_rate_1911,calltype1_rate1911,calltype3_rate1911,city_rate1911,country_rate1911,IMEI_rate1911,call_dur_mean1911,hourAver_1911,dayAver_1911,voc_rate_1912,calltype1_rate1912,calltype3_rate1912,city_rate1912,country_rate1912,IMEI_rate1912,call_dur_mean1912,hourAver_1912,dayAver_1912,voc_rate_2001,calltype1_rate2001,calltype3_rate2001,city_rate2001,country_rate2001,IMEI_rate2001,call_dur_mean2001,hourAver_2001,dayAver_2001,voc_rate_2002,calltype1_rate2002,calltype3_rate2002,city_rate2002,country_rate2002,IMEI_rate2002,call_dur_mean2002,hourAver_2002,dayAver_2002,voc_rate_2003,calltype1_rate2003,calltype3_rate2003,city_rate2003,country_rate2003,IMEI_rate2003,call_dur_mean2003,hourAver_2003,dayAver_2003
34,34,f844226258c3cfa19969797e3e183a4cc15c29a17eab96bfd1f2e87e383eeda8b560dbf582fd304a73e7eadede7ec762eb264aa6df42080376d348bdfaeac934,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,4.0,4.0,,53.66666666666666,2.0,3.0,1.5,,,3.0,3.0,,22.666666666666668,3.0,3.0,2.0,,,4.0,2.0,,42.5,1.5,1.5,1.3333333333333333,,,3.0,1.5,,337.125,3.2,5.333333333333333,1.0,,,2.0,2.0,,27.5,2.0,2.0
35,35,c8e86aa23e02cbecfd5fe9187f7a25c3e7f9d662a429ed17bcd5db1cbce7fddac6922964415a96e14cc10fbaadf539a5b8605bbd9b687ff06cb797e50a9436d2,1,,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,38.75,2.4,4.0,1.0864197530864197,,,88.0,44.0,,264.97727272727275,8.0,29.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36,9c3bfd848bfb72073cc7df767c29685d96aa3c8ffb456cf7b2efa129620ac95ed46a3da487c6f67c6a84b8b7ac25c1e440affc941a173c926a9c94573769fd14,0,2.0625,,,33.0,16.5,,53.45454545454545,3.0,2.2,1.947368421052632,,,37.0,12.333333333333334,,74.08108108108108,2.8461538461538463,2.466666666666667,2.2857142857142856,,,16.0,16.0,,32.9375,1.6,1.6,3.6666666666666665,,,44.0,11.0,,121.1590909090909,3.6666666666666665,2.588235294117647,2.769230769230769,,,36.0,36.0,,25.22222222222222,3.0,1.894736842105263,2.0,,,30.0,30.0,,76.1,2.3076923076923075,2.142857142857143,2.142857142857143,,,15.0,15.0,,114.06666666666666,2.142857142857143,1.3636363636363635,2.357142857142857,,,33.0,33.0,,105.27272727272728,2.75,1.65
37,37,2303b7c370a7a60d5f0e113dd0fa15b16d2acd01f9aab092151d4ba158a14e87fdeb7bee2ef7f0e64388d3ec013ba807493489584d1b4b37b664a5cb83df0ffb,1,2.269230769230769,,,177.0,59.0,,47.32768361581921,8.428571428571429,6.321428571428571,1.7164179104477613,,,115.0,19.166666666666668,,36.25217391304348,5.476190476190476,4.25925925925926,1.5,,,123.0,41.0,,53.96747967479675,6.15,4.241379310344827,1.5813953488372092,,,68.0,17.0,,35.044117647058826,3.4,3.238095238095238,1.2222222222222223,,,22.0,7.333333333333333,,52.90909090909091,1.8333333333333333,2.4444444444444446,1.0,,,2.0,2.0,,30.5,1.0,1.0,2.6,,,13.0,13.0,,67.46153846153847,2.1666666666666665,3.25,1.5333333333333334,,,23.0,11.5,,12.434782608695652,2.555555555555556,2.3
38,38,09bf4bae88366e9cef06567ee5d5ef62ebc59da995bce77e5bdc381c2c4d4cf804bfff26641c034e3b965a13988f2f566110fcbd9149558819ff16dc2fc07908,0,5.375,,,21.5,21.5,,44.44186046511628,2.6875,2.0476190476190474,6.363636363636363,,,23.33333333333333,23.33333333333333,,52.385714285714286,5.384615384615385,2.8,3.5,,,16.0,16.0,,42.51020408163265,3.2666666666666666,2.333333333333333,2.625,,,7.0,7.0,,50.523809523809526,2.1,1.9090909090909087,4.4,,,22.0,22.0,,43.0,3.142857142857143,2.588235294117647,5.428571428571429,,,21.666666666666668,21.666666666666668,,66.59210526315789,4.75,2.923076923076923,7.3076923076923075,,,64.0,64.0,,82.0421052631579,5.9375,3.5185185185185186,4.0,,,16.5,16.5,,49.88636363636363,3.3846153846153846,2.3157894736842106
39,39,65cffa7e3a8bf03ef12e5a1b6a97b9e6c685c7fa417e38931e92218736d38e82ae18019c8522afe44e4794d979096429fe5c73d32167e76d592230ac577784ea,0,4.930555555555555,,,118.0,39.333333333333336,,107.72394366197184,20.88235294117647,11.451612903225806,5.175,,,102.5,34.166666666666664,,125.78260869565216,12.9375,7.666666666666667,8.477272727272727,,,185.0,123.33333333333331,,80.57104557640751,23.3125,12.03225806451613,9.2,,,228.66666666666663,114.33333333333331,,85.7536231884058,43.125,23.0,10.95774647887324,,,386.5,96.625,,60.93316195372751,48.625,25.096774193548388,6.084745762711864,,,117.33333333333331,44.0,,70.5849582172702,21.11764705882353,12.821428571428571,4.232558139534884,,,89.5,35.8,,66.91758241758242,13.0,7.28,17.1125,,,449.6666666666667,192.7142857142857,,58.270270270270274,80.52941176470588,44.16129032258065
40,40,6483e27cf219ce1ad8c8877471b79cbf76ac8cc92f1743629d51c9856ec06881e703a12645e36a151a063510fce895594cd85a69bb175698f6f961ef6b3d2b05,0,1.5176470588235291,,,128.0,21.33333333333333,,81.4108527131783,7.588235294117647,4.448275862068965,2.136363636363636,,,47.0,9.4,,59.08510638297872,3.1333333333333333,2.238095238095238,1.9333333333333331,,,58.0,11.6,,52.63793103448276,3.8666666666666663,2.230769230769231,1.6428571428571428,,,46.0,15.333333333333334,,54.54347826086956,2.875,2.1904761904761907,1.9148936170212767,,,90.0,22.5,,74.28888888888889,4.7368421052631575,3.103448275862069,2.40625,,,76.0,12.666666666666666,,112.24675324675324,4.052631578947368,2.655172413793104,2.090909090909091,,,69.0,13.8,,118.0144927536232,4.6,3.136363636363636,1.902439024390244,,,76.0,25.33333333333333,,57.94871794871795,5.2,3.0
41,41,5bad86c505fa1165d8863be830c743570bf2cd6dbf4a5941f1bfc1850205c0906d519b3c18c2fc13247d851d3ed255b70aa9ef366f0c73f4f457d0b700e2d072,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,,,,,,4.6,1.0,1.6666666666666667,,,,,,,,,,1.09375,,,,,,65.13571428571429,20.0,140.0,,,,,,,,,,,,,,,,,,
42,42,10eeaa0f0c193824abaf0269ebcf3eaffcc1b83657715325cfbe9ceae27e839779d57eb41e7d0116ba4973144b20dbc0928687b37bb96931a9756142dc63afd1,0,3.136363636363636,,,69.0,46.0,,95.84057971014492,8.117647058823529,4.928571428571429,3.297872340425532,,,77.5,38.75,,107.03870967741936,8.157894736842104,5.166666666666667,3.48936170212766,,,81.5,32.6,,106.41463414634148,9.647058823529411,5.466666666666667,4.08,,,199.0,39.8,,171.75,11.333333333333334,7.0344827586206895,3.869565217391304,,,88.5,35.4,,86.9438202247191,9.36842105263158,5.933333333333334,4.056603773584905,,,107.0,71.33333333333333,,113.29302325581396,11.944444444444445,7.413793103448276,3.857142857142857,,,161.0,80.5,,108.38271604938272,9.529411764705882,6.0,3.4444444444444446,,,124.0,41.333333333333336,,167.21774193548387,8.266666666666667,4.428571428571429
43,43,b14d9ddf92d9ce73bcd974a58e0efecd2012bfe87f8836a9241c4143bd650e657505007735f099a3fe0965ef282854263695acc8f1e66a5586dbf0334c6f5d1a,0,4.909090909090909,,,54.0,54.0,,206.2037037037037,3.6,2.347826086956522,3.857142857142857,,,54.0,54.0,,150.62962962962962,3.6,2.571428571428572,5.65,,,113.0,113.0,,142.97345132743362,7.533333333333333,3.7666666666666666,5.0,,,65.0,65.0,,147.8153846153846,4.642857142857143,2.4074074074074074,6.9,,,138.0,46.0,,154.47101449275362,9.857142857142858,4.758620689655173,4.538461538461538,,,115.0,115.0,,111.27118644067797,7.375,4.37037037037037,2.466666666666667,,,37.0,37.0,,421.0810810810811,3.083333333333333,1.947368421052632,4.666666666666667,,,84.0,84.0,,154.82142857142858,5.25,3.0
44,44,04f29ed2cb3114ab3315155040b1ad0d76566b59c14fdccba1d275daf6f7b5c873ceb926bd0d401cc0b9c678ff56b6628d6c61af1c8ad65bc66f2288b61549eb,0,2.875,,,46.0,46.0,,116.3913043478261,2.875,2.7058823529411766,2.4615384615384617,,,32.0,32.0,,108.96875,2.6666666666666665,2.4615384615384617,3.733333333333333,,,56.0,56.0,,80.03571428571429,4.307692307692308,3.5,4.916666666666667,,,59.0,59.0,,78.89830508474576,4.916666666666667,3.4705882352941178,4.25,,,68.0,68.0,,91.29411764705884,4.857142857142857,2.833333333333333,2.7142857142857144,,,38.0,19.0,,108.15789473684212,2.7142857142857144,2.375,1.3333333333333333,,,16.0,16.0,,139.4375,1.6,1.6,2.1,,,20.0,20.0,,143.61904761904762,3.0,2.333333333333333
45,45,4a50a082ead1c5691e8c44b2a74a59042798c616d2c8987e265dce1052f0a2f362dd863e755ee495ff92235b593e88d7eabab0b9ebfde1db765275666ad13d6c,0,2.776470588235294,,,226.0,56.5,,43.80508474576271,13.11111111111111,8.428571428571429,3.5416666666666665,,,81.0,27.0,,33.65882352941176,5.3125,3.4,4.0,,,92.0,23.0,,41.97826086956522,5.75,3.68,3.947368421052632,,,145.0,36.25,,50.66666666666666,8.823529411764707,5.172413793103448,3.717948717948718,,,145.0,24.166666666666668,,28.61379310344828,9.666666666666666,5.0,4.595744680851064,,,210.0,70.0,,35.4212962962963,12.0,6.967741935483871,3.85,,,77.0,15.4,,54.81818181818182,5.923076923076923,3.208333333333333,5.6923076923076925,,,148.0,29.6,,37.08108108108108,8.705882352941176,5.103448275862069
46,46,da99c3ade3eb00815a7654acc8e03329d75973ac5e2064e36adc45322b4064d5f7f01aedc2aaeff1288a6f7db04ad890f96bdd8346c3e0a8f41711a4077018f0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,17.0,1.0,1.0,2.4,,,,,,64.0,6.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47,95ca76270ec248574d2d0669bc0fce822762186d051f3a58d8312f950742c3642fbb87619a3dd95c1f6b4a13e5e3c848ee4ee307c55bafb37635d8abffcaf09b,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,,,,47.692708333333336,24.0,96.0
48,48,241be67e13e2ac318e7080f87345ced8bd7b371f88f648e1fb16eeb0d0727903699b47cea6810b99d7af3abef195b32275d03eaf6749e4fcfa0f180a050f624c,0,4.294117647058823,,,73.0,24.33333333333333,,63.64383561643836,5.615384615384615,3.3181818181818183,3.733333333333333,,,49.0,12.25,,84.58928571428571,4.307692307692308,2.333333333333333,4.0,,,64.0,21.33333333333333,,66.65625,4.571428571428571,2.782608695652174,4.333333333333333,,,26.0,13.0,,85.25,4.727272727272728,2.363636363636364,2.739130434782609,,,63.0,21.0,,64.12698412698413,4.846153846153846,2.863636363636364,5.0625,,,71.0,23.666666666666668,,72.50617283950618,5.785714285714286,3.24,4.428571428571429,,,40.0,13.333333333333334,,86.79032258064517,4.769230769230769,2.583333333333333,4.363636363636363,,,88.0,29.33333333333333,,51.54166666666666,6.4,3.4285714285714284
49,49,414846c4b6d9de93a20181adc38bdd28ac890e7e5f67e106b8d3609ab447ad6b5144e570f5dfa0d0a271ec2852c29a7c9daad47fe605fef7957feecfe2d30a44,0,3.52,,,,,,68.875,6.285714285714286,3.6666666666666665,3.2777777777777777,,,13.0,13.0,,99.77966101694916,3.6875,3.1052631578947367,1.5,,,15.0,15.0,,409.26666666666665,2.142857142857143,1.875,1.6666666666666667,,,15.0,15.0,,177.8,2.142857142857143,1.6666666666666667,4.444444444444445,,,40.0,40.0,,594.425,3.076923076923077,1.9047619047619049,2.375,,,38.0,38.0,,452.2368421052632,3.8,1.809523809523809,1.9090909090909087,,,21.0,21.0,,389.4285714285714,2.333333333333333,1.6153846153846154,2.0,,,18.0,18.0,,337.77777777777777,1.8,1.3846153846153846
50,50,362a7f337d324bb024018733b1d4a3462129aa08459661ba9d665f1c30fdab6ed11f5febd1dd5c8d8067b952cb3d27a998a26cbae09769104a7efff1a1aacfe1,0,4.923076923076923,,,64.0,21.33333333333333,,84.703125,4.923076923076923,2.6666666666666665,4.818181818181818,,,26.5,17.666666666666668,,125.52830188679243,3.533333333333333,2.409090909090909,6.625,,,26.5,26.5,,113.64150943396228,3.533333333333333,2.0384615384615383,5.833333333333333,,,35.0,17.5,,73.15714285714286,5.0,2.8,6.5,,,31.5,12.6,,94.52307692307691,4.333333333333333,2.5,5.0,,,15.0,10.0,,86.06666666666666,2.727272727272727,1.3043478260869563,5.666666666666667,,,50.0,25.0,,126.7843137254902,3.642857142857143,2.04,4.0,,,35.0,17.5,,104.63888888888889,2.571428571428572,1.565217391304348
51,51,4a692ea1b3346b6168d945ed42630a7319d1536f8cedb467f0d70fc187662c2c5a739f143c314af3e9bc373a0d02344e64d297ccfd1d41f3cd6f7fcb6d0e4428,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2014388489208634,,,,,,36.131736526946106,27.83333333333333,83.5,,,,,,,,,,,,,,,,,,
52,52,c2738cec3205dfcf3850bbf94cc975eb6cc35c0518943b17c7b96158f810a211195917f5ed780cf7ffa74bb650f2e62c1b3608732e8898d12ec569241ec206bc,0,2.611111111111111,,,39.5,26.33333333333333,,185.8510638297872,5.875,3.4814814814814814,5.090909090909091,,,83.5,23.857142857142858,,207.16666666666663,9.882352941176473,5.6,4.875,,,156.0,31.2,,130.6346153846154,9.75,5.032258064516129,5.717948717948718,,,215.0,107.5,,165.26008968609867,13.117647058823527,7.689655172413793,3.633333333333333,,,109.0,27.25,,170.77981651376146,6.055555555555555,3.633333333333333,3.142857142857143,,,88.0,17.6,,161.48863636363637,6.285714285714286,3.6666666666666665,2.142857142857143,,,30.0,15.0,,187.96666666666667,2.5,1.875,4.076923076923077,,,105.0,52.5,,245.16981132075472,8.833333333333334,3.925925925925926
53,53,931573aaba554b1c0c76fa56d35f0aaf41469064c493d515f36ae1c95998aadcb8373b540da6a1145804bde6c8884748709f28f195f3c27abd1ca4e5cac3d184,0,2.6956521739130435,,,61.0,20.33333333333333,,181.53225806451613,4.428571428571429,2.583333333333333,4.133333333333334,,,60.0,20.0,,180.51612903225808,3.875,2.8181818181818183,4.0,,,75.0,25.0,,163.23684210526315,5.846153846153846,2.923076923076923,5.0,,,80.0,26.666666666666668,,101.1375,6.153846153846154,4.0,3.642857142857143,,,51.0,17.0,,154.7058823529412,3.923076923076923,2.125,3.2777777777777777,,,56.0,18.666666666666668,,209.03389830508476,4.214285714285714,2.6818181818181817,1.7272727272727273,,,18.0,18.0,,376.9473684210527,2.375,1.5833333333333333,2.25,,,17.0,17.0,,303.55555555555554,2.25,1.3846153846153846
54,54,71ce0be5779db6dc5f96ef0e24a5d0fbc6d9ea80cdcd2822e51782c219e0ec0269418c52b62da9ec07fd9bdf3bf8bdf49efd4daa1f016f3b3078701de82690cd,0,2.263157894736842,,,43.0,43.0,,105.3953488372093,3.071428571428572,1.9545454545454544,3.526315789473684,,,67.0,67.0,,68.98507462686567,4.1875,3.1904761904761907,2.833333333333333,,,49.0,24.5,,106.8627450980392,3.0,2.217391304347826,1.875,,,15.0,15.0,,210.2,2.5,2.0,2.823529411764706,,,47.0,23.5,,129.83333333333334,3.2,2.6666666666666665,2.2857142857142856,,,48.0,24.0,,116.22916666666669,3.2,2.823529411764706,2.1538461538461537,,,27.0,27.0,,328.60714285714283,2.5454545454545454,2.5454545454545454,2.966666666666667,,,89.0,89.0,,173.3932584269663,5.933333333333334,3.2962962962962963
55,55,e38ee69f77d942aa45e81ec7da9f5948ac527b081f3af9e78f348fee944926fc0a644cc88cbec3e05c1976b7f2c8f1f6e153a96871abad25a7ee3a566352df5d,1,3.876543209876543,,,157.0,62.8,,78.05414012738854,22.428571428571427,10.827586206896552,3.0526315789473686,,,145.0,41.42857142857143,,62.83448275862069,15.263157894736842,9.666666666666666,2.86734693877551,,,280.0,46.66666666666666,,95.83629893238434,20.071428571428573,9.366666666666667,3.678571428571429,,,411.0,68.5,,76.0364077669903,25.75,13.733333333333333,3.5923076923076924,,,463.0,92.6,,48.19271948608137,24.57894736842105,15.064516129032258,3.689655172413793,,,104.0,31.2,,61.0,18.88235294117647,11.464285714285714,2.8095238095238093,,,116.0,29.0,,94.54237288135592,8.428571428571429,5.130434782608695,3.4294478527607364,,,278.0,79.42857142857143,,76.16457960644007,34.9375,18.032258064516128
56,56,3d78ba390b7d395362c3c12fbde309cae8a8c2ca77ac5c4255ce4523245988d3e4feb9d59beaf7d696e58287ba5ca81743ae5f17e76ff8e4cdad3661f983c318,0,2.5,,,10.0,10.0,,70.7,1.6666666666666667,2.0,2.6666666666666665,,,8.0,8.0,,96.25,1.3333333333333333,2.0,1.0,,,7.0,7.0,,77.28571428571429,1.4,1.0,2.5,,,40.0,4.444444444444445,,135.8,3.076923076923077,2.857142857142857,3.875,,,60.0,20.0,,80.04838709677419,4.428571428571429,2.583333333333333,6.083333333333333,,,73.0,24.33333333333333,,78.10958904109589,5.615384615384615,2.8076923076923075,4.0,,,44.0,14.666666666666666,,128.79545454545453,4.0,2.933333333333333,9.25,,,37.0,37.0,,129.48648648648648,4.111111111111111,1.947368421052632
57,57,9455808b8c83066f6a80aaa367642c43e7a8c5b7fef271e4c48b8cc69b63990e967818ca756a78b031a00a0ccf10336bb29b7b45e439da7d38418bcf4cebd030,0,4.1,,,41.0,41.0,,72.02439024390245,2.7333333333333334,2.05,6.6,,,66.0,33.0,,71.42424242424242,5.076923076923077,2.4444444444444446,6.083333333333333,,,24.33333333333333,24.33333333333333,,72.86301369863014,4.866666666666666,2.5172413793103448,6.428571428571429,,,89.0,29.666666666666668,,34.32222222222222,6.428571428571429,3.2142857142857144,3.75,,,22.5,22.5,,193.04444444444445,4.5,2.0454545454545454,3.4285714285714284,,,24.0,24.0,,293.5416666666667,2.0,1.3333333333333333,5.4,,,13.5,13.5,,167.11111111111111,2.076923076923077,1.6875,2.6,,,13.0,13.0,,323.6923076923077,2.1666666666666665,1.7333333333333334
58,58,c1b0dbcdb4a01d72cc485fbbdd9ed4c2e64bde80ebb0ea4fd76bad8f7636d68d07d7d6d6f6191c0b4ab40e9507a177e8b0760507fe6448ef8c1d30d450d0f789,0,3.2,,,16.0,16.0,,70.0,2.0,1.7777777777777777,1.4285714285714286,,,10.0,10.0,,146.7,1.4285714285714286,1.1111111111111112,3.8,,,19.0,19.0,,87.36842105263158,2.375,1.9,3.0,,,15.0,15.0,,34.46666666666667,1.875,1.875,3.2,,,16.0,8.0,,57.5,2.0,1.4545454545454546,4.333333333333333,,,26.0,26.0,,45.5,2.6,2.6,3.6666666666666665,,,11.0,11.0,,252.45454545454547,1.5714285714285714,1.2222222222222223,2.0,,,28.0,28.0,,69.67857142857143,2.333333333333333,2.0
59,59,1c4794c2552aaff2b93e7e048d31c57df435fdf522ff09d30228cc62fdce6f267a071c76c9e005d58973a61abc9d152aa1245f7b52d63104981fea372353e392,0,1.5185185185185186,,,41.0,10.25,,107.48780487804878,3.1538461538461537,2.5625,1.4285714285714286,,,40.0,13.333333333333334,,22.5,3.636363636363636,2.0,2.0625,,,66.0,22.0,,30.166666666666668,5.076923076923077,2.4444444444444446,1.7647058823529411,,,60.0,20.0,,106.53333333333332,4.615384615384615,2.857142857142857,2.85,,,56.0,14.0,,49.49122807017544,3.8,2.4782608695652173,3.7,,,35.0,17.5,,120.56756756756756,3.083333333333333,3.7,1.3333333333333333,,,4.0,4.0,,78.75,1.0,1.0,2.4285714285714284,,,17.0,17.0,,112.94117647058825,2.4285714285714284,1.8888888888888888
60,60,bba99642353deab564eb8bbef86ea8db5f84a2869ab9a1eb8a0fe2eda77b164894fcde2dce0a03c8507c3e9a0f1cdb62753d38cbd9a5cb69afbe087779a213e5,0,2.5,,,20.0,8.0,,87.9875,5.0,3.333333333333333,1.826086956521739,,,20.5,13.666666666666666,,98.21428571428572,2.625,2.0,2.2857142857142856,,,32.0,16.0,,55.25,2.4615384615384617,1.6842105263157894,1.6428571428571428,,,46.0,23.0,,34.28260869565217,4.181818181818182,1.9166666666666667,1.5833333333333333,,,53.0,26.5,,98.9298245614035,3.5625,2.28,1.809523809523809,,,35.0,17.5,,65.0,2.923076923076923,2.375,1.56,,,37.0,18.5,,38.17948717948718,3.0,2.1666666666666665,1.809523809523809,,,35.0,17.5,,44.55263157894737,3.1666666666666665,1.9
61,61,41a974d72a9531876b910c02b581fa219d6645c62835777a918dfa505560a93afe1dcc61d532499435ddeffa9ed8bda510614fba285eaa30072875e13c2c1695,0,3.8333333333333335,,,92.0,92.0,,64.09782608695652,5.111111111111111,3.4074074074074074,5.083333333333333,,,122.0,122.0,,77.88524590163935,7.625,4.518518518518518,4.027777777777778,,,145.0,48.333333333333336,,58.26896551724138,9.0625,5.178571428571429,4.5,,,117.0,117.0,,65.52991452991454,7.8,4.875,3.2142857142857144,,,45.0,45.0,,35.06666666666667,3.4615384615384617,2.3684210526315788,4.2,,,105.0,52.5,,33.87619047619047,7.5,4.375,2.823529411764706,,,48.0,48.0,,49.66666666666666,3.692307692307693,2.6666666666666665,3.615384615384616,,,94.0,94.0,,55.234042553191486,6.714285714285714,3.9166666666666665
62,62,d4264372c04594af0970fdb34162db7d90779f4c645618fb9bbb5e1c38c61d6457ae4c7add3823b8f247684f8c0167bbf4e690f4d4808aea53bb34a0caf416ad,0,3.652173913043478,,,84.0,84.0,,73.29761904761905,4.941176470588236,3.0,6.142857142857143,,,172.0,172.0,,67.75581395348837,10.75,5.733333333333333,5.416666666666667,,,130.0,130.0,,88.97692307692307,9.285714285714286,4.642857142857143,10.409090909090908,,,113.5,37.833333333333336,,102.41484716157206,12.72222222222222,7.896551724137931,9.428571428571429,,,256.0,256.0,,80.61742424242425,14.666666666666666,8.8,8.344827586206897,,,218.0,218.0,,59.98760330578512,14.235294117647058,8.066666666666666,7.76,,,168.0,168.0,,52.86082474226804,12.933333333333334,6.689655172413793,6.346153846153846,,,164.0,164.0,,93.07878787878788,10.3125,5.5
63,63,ea03abc1773b9a0b84f0b05e8b3fe0b793fb89b3b201281e6fc7d32c31ebf271e274e5b7dbe86aa126209115ea0f8f33afe6f7dacddf46406d3275f8dda4c4a2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,8.5,1.0,2.0,,,,,,,,,,1.1805555555555556,,,,,,108.84117647058824,14.166666666666666,85.0,,,,,,,,,,,,,,,,,,
64,64,b2c0275146e922bb1c5534a105c3394465c3702c43ea2484027058629b4055e21e23a98d584330e0722e2e57a2fe503294b8d5bd17c195c61fc0fb64e94dcb8f,0,1.3333333333333333,,,4.0,4.0,,17.25,1.3333333333333333,1.3333333333333333,1.3333333333333333,,,4.0,4.0,,239.25,2.0,1.3333333333333333,1.0,,,4.0,4.0,,131.0,1.0,1.3333333333333333,2.4,,,12.0,12.0,,169.83333333333334,1.7142857142857142,1.5,1.0,,,1.0,1.0,,9.0,1.0,1.0,2.125,,,17.0,17.0,,163.8235294117647,1.7,2.125,1.0,,,4.0,4.0,,72.5,1.3333333333333333,2.0,2.0,,,8.0,8.0,,55.375,1.1428571428571428,1.1428571428571428
65,65,b579851a3638f4b178cbc85cdfcf6a10ba9b26b1b736ba5387ef59d1b2955f6e7f9e47625a0a83e5e577b45f4b9e19381c33f4f845ba3ade8f788b6ca405b8db,1,2.0,,,2.0,1.0,,827.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,18.0,1.0,1.0,1.1111111111111112,,,,,,153.15,6.666666666666667,20.0,,,,,,,,,
66,66,ce7169d9559034b663e57c3d9ee4fe07b32b4b42a1641f2ffa0dbfe16acfcb14b29a191bb762dd8cf37e0a29049eeaac473258315383aec01c4bd07644a2b8b9,0,8.75,,,34.0,34.0,,44.94285714285714,2.5,2.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.666666666666667,,,23.0,23.0,,61.95652173913044,2.3,2.3
67,67,ff695802a9d2dca6235f4f72fd5be0164819bf9ff0a347d780feda4a26c5cfc745eb7d2e25f832cb2ef85efa0fdfede484ff06853c1bdd2c662d0074365b7156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0480769230769231,,,,,,162.5275229357798,18.166666666666668,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68,a6d3c390f393c38d5fb2690d1ef95f040dc967e799769ab675ecf8620d985372864b1eaddf8fb6396125908c49f283c71e4d330fe5c84dcda51a5cd4afa3c4ee,0,1.4285714285714286,,,10.0,2.5,,33.7,1.6666666666666667,1.6666666666666667,1.0,,,1.0,1.0,,22.0,1.0,1.0,1.3333333333333333,,,3.0,3.0,,73.5,1.3333333333333333,1.3333333333333333,2.333333333333333,,,7.0,1.4,,57.142857142857146,1.2727272727272727,2.8,2.208333333333333,,0.0377358490566037,22.0,4.4,,63.33962264150944,3.117647058823529,2.523809523809524,4.0,,0.0441176470588235,24.0,4.8,,67.94117647058823,4.533333333333333,2.72,2.0,,0.0416666666666666,19.0,9.5,,87.20833333333333,4.0,2.4,3.097560975609756,,0.0157480314960629,46.0,9.2,,85.46456692913385,9.071428571428571,4.703703703703703
69,69,f80d6ed449d9325b97dbc44a52a2ed33267cca4212a5114639adc9141dfd0ada392da215c0bb5a7c016ac0adb8d4c49334519d57f7aa78897918881e5a8262ca,0,4.703703703703703,,,126.5,50.6,,40.13385826771653,14.941176470588236,8.466666666666667,3.05,,,61.0,22.875,,42.45355191256831,10.764705882352942,6.1,3.409090909090909,,,150.0,75.0,,35.653333333333336,9.375,5.0,3.128205128205128,,,60.0,60.0,,34.631147540983605,8.133333333333333,4.518518518518518,3.8181818181818175,,,82.5,55.0,,37.13690476190476,10.5,5.419354838709677,4.075,,,81.0,54.0,,29.711656441717796,9.588235294117649,5.433333333333334,2.40625,,,77.0,77.0,,41.37662337662338,5.923076923076923,3.208333333333333,1.9090909090909087,,,81.0,81.0,,48.26190476190476,6.0,2.896551724137931
70,70,9ecd797bef0dd52d5a867b838739da9ae09791eb96191208e9520d6e375bae5f86604a01e8d86eacbbc03389dbb6efadce233ca7894d876f78be801c345f7b67,0,2.7857142857142856,,,39.0,39.0,,90.28205128205128,2.7857142857142856,2.1666666666666665,1.75,,,3.5,2.333333333333333,,154.42857142857142,1.75,1.75,1.625,,,6.5,6.5,,138.3846153846154,1.625,1.3,3.0,,,7.5,7.5,,32.0,1.875,1.5,3.230769230769231,,,42.0,42.0,,66.54761904761905,3.230769230769231,2.1,3.333333333333333,,,24.5,24.5,,43.46,3.8461538461538463,2.5,1.625,,,13.0,13.0,,25.923076923076923,1.4444444444444444,1.4444444444444444,3.1,,,31.0,31.0,,29.0,2.8181818181818183,1.9375
