,number,phone_no_m,label,sms_rate_1908,calltypeRate2_1908,calltypeRate1_1908,hour_mode_count_1908,hourAver_1908,day_mode_count_1908,dayAver_1908,sms_rate_1909,calltypeRate2_1909,calltypeRate1_1909,hour_mode_count_1909,hourAver_1909,day_mode_count_1909,dayAver_1909,sms_rate_1910,calltypeRate2_1910,calltypeRate1_1910,hour_mode_count_1910,hourAver_1910,day_mode_count_1910,dayAver_1910,sms_rate_1911,calltypeRate2_1911,calltypeRate1_1911,hour_mode_count_1911,hourAver_1911,day_mode_count_1911,dayAver_1911,sms_rate_1912,calltypeRate2_1912,calltypeRate1_1912,hour_mode_count_1912,hourAver_1912,day_mode_count_1912,dayAver_1912,sms_rate_2001,calltypeRate2_2001,calltypeRate1_2001,hour_mode_count_2001,hourAver_2001,day_mode_count_2001,dayAver_2001,sms_rate_2002,calltypeRate2_2002,calltypeRate1_2002,hour_mode_count_2002,hourAver_2002,day_mode_count_2002,dayAver_2002,sms_rate_2003,calltypeRate2_2003,calltypeRate1_2003,hour_mode_count_2003,hourAver_2003,day_mode_count_2003,dayAver_2003
34,34,f844226258c3cfa19969797e3e183a4cc15c29a17eab96bfd1f2e87e383eeda8b560dbf582fd304a73e7eadede7ec762eb264aa6df42080376d348bdfaeac934,1,,,,,,,,,,,,,,,,,,,,,,9.25,0.8513513513513513,0.1486486486486486,39.0,12.333333333333334,40.0,18.5,4.333333333333333,0.9230769230769232,0.0769230769230769,6.0,3.25,9.0,4.333333333333333,4.866666666666666,0.863013698630137,0.136986301369863,34.0,9.125,44.0,10.428571428571429,4.25,1.0,,13.0,6.8,10.0,8.5,13.0,0.9010989010989012,0.0989010989010989,27.0,9.1,47.0,18.2
35,35,c8e86aa23e02cbecfd5fe9187f7a25c3e7f9d662a429ed17bcd5db1cbce7fddac6922964415a96e14cc10fbaadf539a5b8605bbd9b687ff06cb797e50a9436d2,1,,,,,,,,,,,,,,,1.033439270415918,0.3532557828586709,0.646744217141329,976.0,679.9090909090909,7453.0,1869.75,4.0,1.0,,5.0,3.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36,9c3bfd848bfb72073cc7df767c29685d96aa3c8ffb456cf7b2efa129620ac95ed46a3da487c6f67c6a84b8b7ac25c1e440affc941a173c926a9c94573769fd14,0,6.3125,0.9603960396039604,0.0396039603960396,29.0,7.769230769230769,20.0,5.315789473684211,8.909090909090908,0.979591836734694,0.0204081632653061,23.0,6.125,7.0,3.769230769230769,4.545454545454546,1.0,,10.0,4.545454545454546,12.0,3.125,3.5,0.979591836734694,0.0204081632653061,15.0,3.769230769230769,8.0,3.0625,3.363636363636364,1.0,,9.0,3.7,7.0,2.466666666666667,5.545454545454546,1.0,,12.0,5.083333333333333,11.0,3.588235294117647,6.4,1.0,,12.0,5.818181818181818,9.0,4.266666666666667,4.8,1.0,,13.0,6.545454545454546,13.0,3.6
37,37,2303b7c370a7a60d5f0e113dd0fa15b16d2acd01f9aab092151d4ba158a14e87fdeb7bee2ef7f0e64388d3ec013ba807493489584d1b4b37b664a5cb83df0ffb,1,3.297872340425532,0.9870967741935484,0.0129032258064516,87.0,32.291666666666664,57.0,25.0,3.067264573991032,0.9824561403508772,0.0175438596491228,68.0,29.73913043478261,58.0,22.8,3.376923076923077,0.9840546697038725,0.0159453302961275,87.0,36.583333333333336,84.0,28.32258064516129,3.4406130268199235,0.977728285077951,0.0222717149220489,103.0,37.41666666666666,87.0,29.933333333333334,3.285,0.9817351598173516,0.0182648401826484,88.0,31.285714285714285,77.0,36.5,2.575757575757576,1.0,,27.0,10.0,29.0,13.076923076923077,3.2467532467532467,0.94,0.06,33.0,12.5,64.0,14.705882352941176,3.3496503496503496,1.0,,66.0,20.82608695652174,50.0,18.423076923076923
38,38,09bf4bae88366e9cef06567ee5d5ef62ebc59da995bce77e5bdc381c2c4d4cf804bfff26641c034e3b965a13988f2f566110fcbd9149558819ff16dc2fc07908,0,19.23076923076923,0.996,0.004,43.0,11.904761904761903,16.0,8.064516129032258,15.642857142857142,0.9817351598173516,0.0182648401826484,53.0,13.6875,14.0,7.3,10.428571428571429,0.9954337899543378,0.0045662100456621,59.0,11.526315789473683,16.0,7.064516129032258,11.25,1.0,,61.0,15.0,14.0,7.5,15.0,0.9857142857142858,0.0142857142857142,46.0,11.666666666666666,15.0,6.774193548387097,15.6,0.9935897435897436,0.0064102564102564,70.0,15.6,23.0,10.064516129032258,23.066666666666663,0.9855491329479767,0.0144508670520231,76.0,20.352941176470587,29.0,11.93103448275862,12.9375,0.9710144927536232,0.0289855072463768,62.0,14.785714285714286,24.0,6.67741935483871
39,39,65cffa7e3a8bf03ef12e5a1b6a97b9e6c685c7fa417e38931e92218736d38e82ae18019c8522afe44e4794d979096429fe5c73d32167e76d592230ac577784ea,0,4.173913043478261,0.9010416666666666,0.0989583333333333,26.0,12.8,29.0,6.193548387096774,5.342857142857143,0.962566844919786,0.0374331550802139,26.0,10.38888888888889,20.0,6.448275862068965,3.5384615384615383,1.0,,17.0,6.133333333333334,10.0,4.380952380952381,3.7142857142857135,0.9487179487179488,0.0512820512820512,25.0,9.176470588235292,37.0,6.0,3.8260869565217392,0.9375,0.0625,23.0,11.733333333333333,19.0,5.866666666666666,5.4,0.9682539682539684,0.0317460317460317,28.0,11.117647058823527,17.0,6.517241379310345,5.578947368421052,0.9952830188679244,0.0047169811320754,30.0,13.25,25.0,7.851851851851852,3.480769230769231,0.988950276243094,0.011049723756906,28.0,12.066666666666666,19.0,6.961538461538462
40,40,6483e27cf219ce1ad8c8877471b79cbf76ac8cc92f1743629d51c9856ec06881e703a12645e36a151a063510fce895594cd85a69bb175698f6f961ef6b3d2b05,0,6.416666666666667,0.9935064935064936,0.0064935064935064,54.0,24.31578947368421,33.0,14.903225806451612,4.958904109589041,1.0,,45.0,16.454545454545453,26.0,12.066666666666666,7.732142857142857,1.0,,52.0,19.681818181818183,28.0,13.96774193548387,4.660377358490566,1.0,,61.0,22.454545454545453,31.0,16.466666666666665,5.339285714285714,1.0,,69.0,26.0,40.0,19.29032258064516,5.8533333333333335,0.9863325740318908,0.0136674259681093,47.0,19.08695652173913,25.0,14.161290322580646,5.518987341772152,1.0,,42.0,24.22222222222222,30.0,15.03448275862069,4.05,0.9897119341563786,0.0102880658436214,46.0,25.57894736842105,30.0,15.67741935483871
41,41,5bad86c505fa1165d8863be830c743570bf2cd6dbf4a5941f1bfc1850205c0906d519b3c18c2fc13247d851d3ed255b70aa9ef366f0c73f4f457d0b700e2d072,1,,,,,,,,,,,,,,,,,,,,,,1.565217391304348,1.0,,11.0,2.117647058823529,10.0,6.0,2.0,1.0,,3.0,2.0,3.0,2.0,30.0,0.7777777777777778,0.2222222222222222,28.0,9.0,65.0,30.0,,,,,,,,,,,,,,
42,42,10eeaa0f0c193824abaf0269ebcf3eaffcc1b83657715325cfbe9ceae27e839779d57eb41e7d0116ba4973144b20dbc0928687b37bb96931a9756142dc63afd1,0,4.483870967741935,1.0,,23.0,8.6875,19.0,5.791666666666667,5.4324324324324325,1.0,,32.0,11.823529411764708,18.0,7.444444444444445,3.0285714285714285,0.9905660377358492,0.0094339622641509,18.0,6.235294117647059,10.0,4.24,3.15,0.9761904761904762,0.0238095238095238,22.0,7.875,11.0,4.5,3.3773584905660377,1.0,,34.0,9.421052631578949,14.0,5.966666666666667,4.355555555555555,1.0,,26.0,13.066666666666666,22.0,6.533333333333333,4.444444444444445,0.99375,0.00625,23.0,10.0,14.0,5.517241379310345,3.857142857142857,0.9876543209876544,0.0123456790123456,31.0,10.125,26.0,5.785714285714286
43,43,b14d9ddf92d9ce73bcd974a58e0efecd2012bfe87f8836a9241c4143bd650e657505007735f099a3fe0965ef282854263695acc8f1e66a5586dbf0334c6f5d1a,0,15.6,1.0,,33.0,7.090909090909091,8.0,3.5454545454545454,5.0,1.0,,13.0,4.090909090909091,8.0,3.2142857142857144,9.5,1.0,,18.0,5.7,5.0,3.3529411764705883,17.2,1.0,,21.0,7.818181818181818,9.0,3.909090909090909,5.1,1.0,,16.0,5.666666666666667,10.0,3.642857142857143,12.0,1.0,,10.0,4.8,8.0,4.8,22.3,1.0,,29.0,14.866666666666667,27.0,8.25925925925926,15.8,1.0,,14.0,7.181818181818182,11.0,3.4347826086956523
44,44,04f29ed2cb3114ab3315155040b1ad0d76566b59c14fdccba1d275daf6f7b5c873ceb926bd0d401cc0b9c678ff56b6628d6c61af1c8ad65bc66f2288b61549eb,0,3.8461538461538463,1.0,,10.0,3.571428571428572,9.0,2.9411764705882355,7.142857142857143,1.0,,8.0,3.8461538461538463,9.0,4.545454545454546,4.666666666666667,1.0,,6.0,2.8,6.0,2.8,4.909090909090909,1.0,,10.0,4.153846153846154,6.0,3.0,5.666666666666667,1.0,,7.0,3.4,5.0,3.090909090909091,8.11111111111111,1.0,,15.0,6.083333333333333,9.0,3.842105263157895,36.0,1.0,,27.0,12.705882352941176,16.0,7.714285714285714,10.75,1.0,,27.0,8.6,14.0,5.375
45,45,4a50a082ead1c5691e8c44b2a74a59042798c616d2c8987e265dce1052f0a2f362dd863e755ee495ff92235b593e88d7eabab0b9ebfde1db765275666ad13d6c,0,3.221052631578947,1.0,,54.0,18.0,28.0,10.2,3.042553191489361,0.993006993006993,0.0069930069930069,19.0,8.9375,14.0,5.72,3.08,0.9935064935064936,0.0064935064935064,20.0,9.625,13.0,5.5,3.0135135135135136,0.9955156950672646,0.0044843049327354,24.0,11.736842105263158,13.0,7.689655172413793,3.8181818181818175,1.0,,25.0,11.666666666666666,19.0,7.0,5.870967741935484,1.0,,24.0,10.11111111111111,20.0,6.066666666666666,3.84,1.0,,28.0,10.105263157894736,14.0,6.620689655172414,3.4814814814814814,1.0,,29.0,10.444444444444445,17.0,6.266666666666667
46,46,da99c3ade3eb00815a7654acc8e03329d75973ac5e2064e36adc45322b4064d5f7f01aedc2aaeff1288a6f7db04ad890f96bdd8346c3e0a8f41711a4077018f0,1,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,10.0,10.0,10.0,10.0,3.6,0.2777777777777778,0.7222222222222222,6.0,4.5,13.0,9.0,,,,,,,,,,,,,,,,,,,,,
47,47,95ca76270ec248574d2d0669bc0fce822762186d051f3a58d8312f950742c3642fbb87619a3dd95c1f6b4a13e5e3c848ee4ee307c55bafb37635d8abffcaf09b,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.9482758620689656,0.0517241379310344,25.0,8.285714285714286,33.0,14.5
48,48,241be67e13e2ac318e7080f87345ced8bd7b371f88f648e1fb16eeb0d0727903699b47cea6810b99d7af3abef195b32275d03eaf6749e4fcfa0f180a050f624c,0,3.017857142857143,0.9289940828402368,0.0710059171597633,21.0,10.5625,18.0,5.827586206896552,2.949152542372881,0.9540229885057472,0.0459770114942528,22.0,9.666666666666666,14.0,6.214285714285714,4.341463414634147,0.949438202247191,0.0505617977528089,27.0,10.470588235294118,18.0,6.137931034482759,2.0729166666666665,0.9748743718592964,0.0251256281407035,28.0,9.95,33.0,7.107142857142857,2.375,0.9415204678362572,0.0584795321637426,18.0,10.6875,20.0,6.107142857142857,3.707317073170732,0.9736842105263158,0.0263157894736842,31.0,9.5,14.0,5.62962962962963,5.476190476190476,1.0,,21.0,6.388888888888889,17.0,5.227272727272728,3.0,0.9782608695652174,0.0217391304347826,17.0,9.2,16.0,6.2727272727272725
49,49,414846c4b6d9de93a20181adc38bdd28ac890e7e5f67e106b8d3609ab447ad6b5144e570f5dfa0d0a271ec2852c29a7c9daad47fe605fef7957feecfe2d30a44,0,1.6842105263157894,0.96875,0.03125,7.0,3.555555555555556,5.0,2.0,3.6666666666666665,1.0,,7.0,3.6666666666666665,5.0,2.357142857142857,4.555555555555555,1.0,,15.0,4.555555555555555,12.0,2.5625,2.571428571428572,1.0,,5.0,2.571428571428572,7.0,2.25,3.5,1.0,,4.0,2.333333333333333,4.0,1.9090909090909087,11.666666666666666,1.0,,9.0,4.375,8.0,4.375,4.111111111111111,1.0,,7.0,3.7,4.0,2.642857142857143,6.285714285714286,1.0,,13.0,5.5,8.0,2.933333333333333
50,50,362a7f337d324bb024018733b1d4a3462129aa08459661ba9d665f1c30fdab6ed11f5febd1dd5c8d8067b952cb3d27a998a26cbae09769104a7efff1a1aacfe1,0,8.964285714285714,0.99601593625498,0.0039840637450199,41.0,14.764705882352942,19.0,8.655172413793103,8.92,0.9910313901345292,0.0089686098654708,30.0,13.9375,20.0,7.964285714285714,9.095238095238097,1.0,,24.0,10.61111111111111,23.0,7.64,7.21875,1.0,,37.0,13.588235294117649,25.0,8.884615384615385,7.866666666666666,1.0,,37.0,15.733333333333333,19.0,7.612903225806452,9.772727272727272,0.9953488372093025,0.0046511627906976,33.0,13.4375,22.0,7.678571428571429,6.75,1.0,,24.0,10.8,13.0,5.785714285714286,6.888888888888889,1.0,,18.0,8.857142857142858,14.0,4.592592592592593
51,51,4a692ea1b3346b6168d945ed42630a7319d1536f8cedb467f0d70fc187662c2c5a739f143c314af3e9bc373a0d02344e64d297ccfd1d41f3cd6f7fcb6d0e4428,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,0.9210526315789472,0.0789473684210526,20.0,7.6,26.0,12.666666666666666,,,,,,,,,,,,,,
52,52,c2738cec3205dfcf3850bbf94cc975eb6cc35c0518943b17c7b96158f810a211195917f5ed780cf7ffa74bb650f2e62c1b3608732e8898d12ec569241ec206bc,0,3.231707317073171,0.9962264150943396,0.0037735849056603,37.0,13.947368421052632,28.0,8.833333333333334,3.411111111111111,0.990228013029316,0.009771986970684,48.0,14.61904761904762,34.0,10.233333333333333,2.1744186046511627,1.0,,30.0,11.0,25.0,6.233333333333333,2.56043956043956,1.0,,35.0,12.944444444444445,25.0,8.03448275862069,3.7,0.9898648648648648,0.0101351351351351,56.0,15.578947368421051,53.0,9.548387096774194,3.936507936507936,1.0,,40.0,13.052631578947368,21.0,8.0,3.262295081967213,1.0,,21.0,10.473684210526317,17.0,6.862068965517241,2.925373134328358,1.0,,38.0,10.31578947368421,19.0,6.32258064516129
53,53,931573aaba554b1c0c76fa56d35f0aaf41469064c493d515f36ae1c95998aadcb8373b540da6a1145804bde6c8884748709f28f195f3c27abd1ca4e5cac3d184,0,5.25,1.0,,11.0,3.9375,6.0,3.15,11.0,1.0,,14.0,4.714285714285714,13.0,4.125,6.666666666666667,1.0,,14.0,7.272727272727272,11.0,4.705882352941177,9.8,1.0,,9.0,4.454545454545454,7.0,3.5,8.166666666666666,1.0,,10.0,4.9,10.0,3.769230769230769,9.0,1.0,,12.0,5.142857142857143,9.0,3.4285714285714284,15.714285714285714,1.0,,20.0,7.857142857142857,12.0,4.230769230769231,9.75,1.0,,16.0,5.571428571428571,11.0,3.0
54,54,71ce0be5779db6dc5f96ef0e24a5d0fbc6d9ea80cdcd2822e51782c219e0ec0269418c52b62da9ec07fd9bdf3bf8bdf49efd4daa1f016f3b3078701de82690cd,0,3.909090909090909,0.9767441860465116,0.0232558139534883,8.0,4.3,8.0,2.6875,7.285714285714286,1.0,,13.0,5.1,7.0,3.4,8.333333333333334,1.0,,14.0,6.818181818181818,12.0,3.571428571428572,6.777777777777778,1.0,,11.0,5.083333333333333,11.0,3.388888888888889,7.181818181818182,1.0,,14.0,6.076923076923077,16.0,4.647058823529412,7.785714285714286,1.0,,22.0,8.384615384615385,10.0,4.1923076923076925,7.857142857142857,0.990909090909091,0.009090909090909,15.0,7.857142857142857,17.0,4.782608695652174,8.545454545454545,0.9893617021276596,0.0106382978723404,15.0,6.714285714285714,15.0,4.086956521739131
55,55,e38ee69f77d942aa45e81ec7da9f5948ac527b081f3af9e78f348fee944926fc0a644cc88cbec3e05c1976b7f2c8f1f6e153a96871abad25a7ee3a566352df5d,1,3.360655737704918,0.9707317073170731,0.0292682926829268,54.0,22.77777777777778,34.0,13.225806451612904,3.420560747663552,0.9781420765027322,0.0218579234972677,41.0,19.26315789473684,30.0,12.2,3.173228346456693,0.9851116625310172,0.0148883374689826,55.0,22.38888888888889,36.0,13.0,3.462585034013605,0.9842829076620824,0.0157170923379174,50.0,26.789473684210527,47.0,16.966666666666665,3.5642857142857145,0.9939879759519038,0.0060120240480961,56.0,26.26315789473684,35.0,16.096774193548388,4.406976744186046,0.9656992084432716,0.0343007915567282,51.0,18.95,32.0,12.225806451612904,4.047169811320755,0.9906759906759908,0.0093240093240093,49.0,23.83333333333333,31.0,14.79310344827586,3.7142857142857135,0.9822485207100592,0.0177514792899408,44.0,18.77777777777778,25.0,10.903225806451612
56,56,3d78ba390b7d395362c3c12fbde309cae8a8c2ca77ac5c4255ce4523245988d3e4feb9d59beaf7d696e58287ba5ca81743ae5f17e76ff8e4cdad3661f983c318,0,15.166666666666666,0.934065934065934,0.0659340659340659,25.0,7.0,9.0,3.5,9.416666666666666,0.9380530973451328,0.0619469026548672,13.0,6.647058823529412,11.0,4.913043478260869,6.285714285714286,0.9545454545454546,0.0454545454545454,9.0,4.4,7.0,3.142857142857143,17.8,0.8876404494382022,0.1123595505617977,21.0,8.090909090909092,11.0,3.869565217391304,8.0,0.9791666666666666,0.0208333333333333,20.0,9.6,22.0,6.0,8.538461538461538,1.0,,17.0,6.9375,12.0,4.111111111111111,18.0,1.0,,18.0,8.4,12.0,5.04,14.428571428571429,1.0,,15.0,6.3125,13.0,3.740740740740741
57,57,9455808b8c83066f6a80aaa367642c43e7a8c5b7fef271e4c48b8cc69b63990e967818ca756a78b031a00a0ccf10336bb29b7b45e439da7d38418bcf4cebd030,0,1.8461538461538465,1.0,,4.0,2.6666666666666665,4.0,1.7142857142857142,4.333333333333333,1.0,,8.0,4.642857142857143,11.0,3.421052631578948,3.1333333333333333,1.0,,9.0,4.2727272727272725,6.0,3.357142857142857,2.6,1.0,,10.0,4.875,5.0,2.7857142857142856,2.8,1.0,,9.0,6.0,7.0,2.8,8.5,1.0,,39.0,10.2,7.0,3.642857142857143,7.6,1.0,,9.0,3.8,6.0,2.923076923076923,11.25,1.0,,10.0,5.0,10.0,4.090909090909091
58,58,c1b0dbcdb4a01d72cc485fbbdd9ed4c2e64bde80ebb0ea4fd76bad8f7636d68d07d7d6d6f6191c0b4ab40e9507a177e8b0760507fe6448ef8c1d30d450d0f789,0,2.0,1.0,,4.0,2.0,5.0,2.0,8.5,1.0,,26.0,9.714285714285714,12.0,4.533333333333333,8.75,1.0,,10.0,3.1818181818181817,5.0,3.1818181818181817,3.0,1.0,,3.0,3.0,3.0,3.0,3.0,1.0,,3.0,3.0,3.0,3.0,2.5,1.0,,3.0,2.5,3.0,2.5,3.0,1.0,,1.0,1.0,2.0,1.5,5.0,1.0,,5.0,5.0,3.0,2.5
59,59,1c4794c2552aaff2b93e7e048d31c57df435fdf522ff09d30228cc62fdce6f267a071c76c9e005d58973a61abc9d152aa1245f7b52d63104981fea372353e392,0,1.7037037037037035,0.9456521739130436,0.0543478260869565,11.0,4.842105263157895,11.0,3.2857142857142856,2.4,1.0,,17.0,5.4,10.0,4.153846153846154,2.15,0.9224806201550388,0.0775193798449612,16.0,6.789473684210527,17.0,4.448275862068965,1.9615384615384612,0.934640522875817,0.065359477124183,22.0,7.285714285714286,19.0,5.666666666666667,2.230769230769231,0.9885057471264368,0.0114942528735632,17.0,4.833333333333333,9.0,3.48,2.7209302325581395,0.9914529914529916,0.0085470085470085,12.0,6.5,11.0,4.5,3.2758620689655173,0.9789473684210528,0.0210526315789473,12.0,5.9375,9.0,4.318181818181818,2.0588235294117645,0.9714285714285714,0.0285714285714285,11.0,4.117647058823529,10.0,3.1818181818181817
60,60,bba99642353deab564eb8bbef86ea8db5f84a2869ab9a1eb8a0fe2eda77b164894fcde2dce0a03c8507c3e9a0f1cdb62753d38cbd9a5cb69afbe087779a213e5,0,4.32258064516129,1.0,,26.0,14.105263157894736,22.0,8.64516129032258,4.52,1.0,,28.0,10.761904761904765,31.0,8.071428571428571,3.678571428571429,0.9854368932038836,0.0145631067961165,28.0,9.80952380952381,31.0,6.645161290322581,3.9344262295081966,0.9833333333333332,0.0166666666666666,40.0,12.0,33.0,8.275862068965518,4.0,0.98828125,0.01171875,29.0,14.22222222222222,26.0,8.258064516129032,4.7,0.8971631205673759,0.1028368794326241,46.0,15.666666666666666,68.0,9.4,3.5106382978723403,0.996969696969697,0.003030303030303,38.0,15.0,25.0,11.379310344827584,3.359375,1.0,,25.0,11.31578947368421,17.0,6.935483870967742
61,61,41a974d72a9531876b910c02b581fa219d6645c62835777a918dfa505560a93afe1dcc61d532499435ddeffa9ed8bda510614fba285eaa30072875e13c2c1695,0,23.875,1.0,,58.0,11.9375,14.0,6.161290322580645,17.77777777777778,1.0,,45.0,10.0,12.0,5.333333333333333,20.125,0.9937888198757764,0.0062111801242236,52.0,10.0625,15.0,5.193548387096774,16.1,1.0,,46.0,10.733333333333333,10.0,5.366666666666666,19.0,1.0,,61.0,12.214285714285714,11.0,5.516129032258065,17.5,0.9877551020408164,0.0122448979591836,57.0,12.25,14.0,7.903225806451613,29.6,1.0,,64.0,14.8,22.0,10.20689655172414,20.272727272727277,0.9955156950672646,0.0044843049327354,78.0,15.928571428571429,15.0,7.193548387096774
62,62,d4264372c04594af0970fdb34162db7d90779f4c645618fb9bbb5e1c38c61d6457ae4c7add3823b8f247684f8c0167bbf4e690f4d4808aea53bb34a0caf416ad,0,11.0,0.9886363636363636,0.0113636363636363,26.0,8.0,13.0,4.0,4.625,1.0,,8.0,3.7,6.0,3.083333333333333,2.857142857142857,1.0,,4.0,2.857142857142857,4.0,2.857142857142857,8.666666666666666,1.0,,10.0,5.2,10.0,4.0,6.857142857142857,1.0,,20.0,5.333333333333333,10.0,4.363636363636363,8.0,1.0,,9.0,4.0,9.0,3.636363636363636,7.5,1.0,,7.0,3.333333333333333,4.0,2.5,6.666666666666667,1.0,,13.0,5.0,8.0,4.0
63,63,ea03abc1773b9a0b84f0b05e8b3fe0b793fb89b3b201281e6fc7d32c31ebf271e274e5b7dbe86aa126209115ea0f8f33afe6f7dacddf46406d3275f8dda4c4a2,1,,,,,,,,,,,,,,,,,,,,,,1.9444444444444444,1.0,,10.0,3.684210526315789,18.0,11.666666666666666,2.0,1.0,,3.0,2.0,3.0,2.0,22.0,0.8484848484848485,0.1515151515151515,16.0,6.6,42.0,22.0,,,,,,,,,,,,,,
64,64,b2c0275146e922bb1c5534a105c3394465c3702c43ea2484027058629b4055e21e23a98d584330e0722e2e57a2fe503294b8d5bd17c195c61fc0fb64e94dcb8f,0,6.714285714285714,1.0,,9.0,4.7,9.0,3.615384615384616,5.4,1.0,,13.0,5.4,7.0,3.6,5.375,1.0,,13.0,4.777777777777778,8.0,2.8666666666666667,4.0,1.0,,6.0,3.5,9.0,2.8,5.0,1.0,,11.0,6.25,8.0,4.166666666666667,15.11111111111111,0.9926470588235294,0.0073529411764705,26.0,9.066666666666666,20.0,7.555555555555555,22.181818181818183,1.0,,42.0,15.25,20.0,8.714285714285714,9.1,1.0,,13.0,7.0,9.0,3.7916666666666665
65,65,b579851a3638f4b178cbc85cdfcf6a10ba9b26b1b736ba5387ef59d1b2955f6e7f9e47625a0a83e5e577b45f4b9e19381c33f4f845ba3ade8f788b6ca405b8db,1,4.0,1.0,,5.0,2.4,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.2592592592592593,0.1932773109243697,0.8067226890756303,197.0,39.66666666666666,199.0,119.0,,,,,,,,3.0,1.0,,3.0,3.0,6.0,6.0,,,,,,,
66,66,ce7169d9559034b663e57c3d9ee4fe07b32b4b42a1641f2ffa0dbfe16acfcb14b29a191bb762dd8cf37e0a29049eeaac473258315383aec01c4bd07644a2b8b9,0,5.545454545454546,0.9918032786885246,0.0081967213114754,39.0,8.133333333333333,14.0,4.518518518518518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,1.0,,32.0,6.3,13.0,4.846153846153846
67,67,ff695802a9d2dca6235f4f72fd5be0164819bf9ff0a347d780feda4a26c5cfc745eb7d2e25f832cb2ef85efa0fdfede484ff06853c1bdd2c662d0074365b7156,1,,,,,,,,,,,,,,,,,,,,,,13.5,0.9814814814814816,0.0185185185185185,20.0,6.75,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68,a6d3c390f393c38d5fb2690d1ef95f040dc967e799769ab675ecf8620d985372864b1eaddf8fb6396125908c49f283c71e4d330fe5c84dcda51a5cd4afa3c4ee,0,4.572815533980583,1.0,,69.0,24.789473684210527,34.0,15.193548387096774,3.814159292035398,0.9953596287703016,0.0046403712296983,64.0,21.55,48.0,14.366666666666667,3.5306122448979598,0.9971098265895952,0.0028901734104046,59.0,16.476190476190474,20.0,11.161290322580646,3.396039603960396,0.9912536443148688,0.0087463556851311,51.0,19.05555555555556,27.0,11.433333333333334,4.605263157894737,1.0,,53.0,17.5,26.0,11.290322580645162,5.709677419354839,1.0,,48.0,20.823529411764707,33.0,11.419354838709678,4.205882352941177,1.0,,42.0,16.823529411764707,24.0,10.214285714285714,4.388235294117648,0.9973190348525468,0.002680965147453,53.0,18.65,24.0,12.03225806451613
69,69,f80d6ed449d9325b97dbc44a52a2ed33267cca4212a5114639adc9141dfd0ada392da215c0bb5a7c016ac0adb8d4c49334519d57f7aa78897918881e5a8262ca,0,6.243243243243243,0.974025974025974,0.0259740259740259,34.0,14.4375,35.0,8.555555555555555,4.571428571428571,0.99375,0.00625,22.0,9.411764705882351,15.0,5.714285714285714,3.8857142857142857,1.0,,24.0,8.5,16.0,5.230769230769231,4.219512195121951,1.0,,27.0,9.105263157894736,18.0,6.178571428571429,3.789473684210526,0.9861111111111112,0.0138888888888888,22.0,8.0,13.0,4.645161290322581,5.341463414634147,0.821917808219178,0.1780821917808219,35.0,13.6875,19.0,7.3,5.545454545454546,1.0,,27.0,11.4375,23.0,6.310344827586207,5.111111111111111,1.0,,35.0,10.22222222222222,20.0,6.344827586206897
70,70,9ecd797bef0dd52d5a867b838739da9ae09791eb96191208e9520d6e375bae5f86604a01e8d86eacbbc03389dbb6efadce233ca7894d876f78be801c345f7b67,0,7.142857142857143,1.0,,12.0,4.166666666666667,5.0,2.9411764705882355,3.0,1.0,,2.0,1.5,3.0,2.0,3.8666666666666663,1.0,,19.0,4.461538461538462,18.0,3.411764705882353,4.111111111111111,1.0,,10.0,4.111111111111111,5.0,2.466666666666667,6.111111111111111,1.0,,10.0,4.230769230769231,10.0,3.055555555555556,9.727272727272728,1.0,,16.0,6.6875,12.0,4.28,25.666666666666668,1.0,,20.0,8.105263157894736,11.0,5.310344827586207,10.875,1.0,,14.0,6.214285714285714,8.0,3.3461538461538463
