number,address,length1,weight1,count1,looped1,neighbors1,income1,length2,weight2,count2,looped2,neighbors2,income2,length3,weight3,count3,looped3,neighbors3,income3,label
137,1BU6W1nrsY8gbqQE53YetwKYcuLBkwpo7f,4,0.0080645161290322,1,0,2,54532772.0,4,0.0416666666666667,1,0,1,100642625.0,2,0.125,1,0,2,35154783.0,0
138,14MuF5t6rGEktxQV75SmJfCT2mDe5Ydf6C,0,0.0454545454545455,1,0,1,40000000.0,4,0.583333333333333,2,0,2,2321990000.0,2,3.75,3,3,4,1241890000.0,0
139,3Jcq6XH3Qt7g569GmRGMfRr6CK6PF7p5pp,2,0.5625,3,0,3,199800000.0,2,10.0,15,0,11,2974305502.0,2,0.1875,2,0,2,499900000.0,0
140,1Ps3D8ytbPr4keivNmaDeUJpC63TnTEDB,2,0.25,1,0,2,46175000.0,0,0.5,1,0,2,125456000.0,0,1.0,1,0,2,91990000.0,0
141,1JWFnc2z6612x4UHEjEL5dxoVgBgpkH4Ey,144,0.154009780627101,2090,1423,7,800000000.0,144,0.338683713472031,6605,5099,17,2850000000.0,144,0.366826838022572,2906,2906,4,1100000000.0,0
142,17QHvrEnx9gbS6vWzsBFMVrQwLYAZ4XuVC,2,1.25,1,1,3,83331245.0,4,0.5,1,0,2,287145698.0,0,0.5,1,0,1,48691200.0,0
143,1FvWYogEmQuub619TDppd6XSgnxihzRwEH,0,0.0344827586206897,1,0,1,100039168.0,2,0.068421052631579,16,0,1,100678637.0,2,0.0366300366300366,19,0,1,101149831.0,0
144,1PpXjju1mepoLnRExJDc1XYAHrqH8Nt2wj,2,0.0541666666666667,7,0,1,31112137.0,144,0.0977693877339374,4471,4413,1,139500630.0,6,0.0066443409046787,5,0,1,50930931.0,0
145,139rJyejaLasBVNCKtxU2xKCjkpNWYUjh3,144,13.1104449047116,1848,1848,55,51690469260.0,144,3.96094165196414,2175,2175,25,3330178924.0,140,12.0756315585224,1988,1988,28,2592987200.0,0
146,1JdytZmzKzxAJykbjWbrYTgLLtiowoGipo,144,9.28957220694502e-07,1409,0,2,48085351.0,140,8.4703294725430015e-22,1,0,2,47610274.0,124,4.44089209850063e-16,1,0,2,33615628.0,0
147,1PGTog5pVbwMaW7K889T9ygBc9MkoYteb2,82,0.125000003823324,40,0,2,1233000000.0,4,0.5,28,0,1,209794477.0,6,0.13109756097561,43,0,1,600000000.0,0
148,1EfsehbysiykUUshXeBTAiTav6g5fcm8MT,0,0.25,1,0,1,101839414.0,2,1.0,1,0,1,56350000.0,0,1.0,1,0,1,90250000.0,0
149,1JPRkRQQrJhyyNn99oU5A8XZy2WEWhZUwd,0,1.0,1,0,2,330000000.0,0,1.0,1,0,1,500000000.0,4,0.0102526926263463,56,0,1,600000000.0,0
150,1cNE5FLnrmnJSHRvpXuFTUPq2qyibMeo6,0,1.0,1,0,1,49850000.0,4,0.505,4,0,2,97800000.0,144,0.210547225695777,7658,0,1,49850000.0,0
151,3EtcmoaoXw9Zy9F2PgdJoVj2s8dcXoAx39,0,0.342857142857143,2,0,5,69130125.0,0,0.142857142857143,1,0,2,38970225.0,0,0.222222222222222,2,0,6,90937960.0,0
152,14p3tAAMyMQfdhUKTFg9B2fXALyWg7NqFh,138,1.6940658945086001e-21,1,0,2,41921111.0,30,2.288818359375e-05,2,0,1,40965807.0,108,1.4210854715202e-14,1,0,1,35637433.0,0
153,1J7Q7vgqMtFWVGy4XJUnQPi9UBzExSYuEy,144,0.110675392330966,2168,0,3,1650000000.0,2,0.0833333333333333,1,0,2,180000000.0,6,0.1,1,0,2,381200000.0,0
154,34tvcytiVA7XmK3yANtVR82dsUo7RE133P,144,1.04688843123578,5954,5293,3,1399980000.0,144,0.360819561099236,5353,5347,6,2374540732.0,144,0.0234266309110696,5552,5552,15,8069200000.0,0
155,1AG4QHEavQKrV1H7jU13iZXcqEGEMXbWDE,18,0.0009765625,1,0,1,50000000.0,0,0.5,1,0,1,56000000.0,4,0.125,1,0,2,60000000.0,0
156,1GGx5DBntRjNfFAAqmENCd4N8V4H7fyRkJ,12,0.03125,1,0,1,164500411.0,2,3.0,2,2,3,235858446.0,4,0.125,1,0,1,480000000.0,0
157,1QL3hCc9LFziikCPRHtp2s2R6pq4NJABPK,144,0.439516616059985,2275,1,1,129842059.0,20,0.0053340070480928,2,1,2,224940000.0,2,0.5,1,0,1,90000000.0,0
158,17SxusC38PSvp4ePvurd38mUueteokXjD6,0,0.5,1,0,2,908500000.0,0,0.5,1,0,1,477000000.0,0,0.5,1,0,2,370460000.0,0
159,3HjoAj61BnCsCsrvrkznJ4NCryHwNNjqmb,144,2.59092415242871,5538,5538,11,150000000000.0,144,0.792930777274475,4928,3173,4,1650977774.0,144,0.397066086875252,5793,5793,2,33866123280.0,0
160,1N5X2DhCmKN29gEkkbPqmpyG3wUuDSGEmH,14,0.000625,1,0,1,80000000.0,18,0.0002170138888888,1,0,2,80000000.0,14,0.0004340277777777,1,0,2,190000000.0,0
161,1J7BzoyNqbA6zkgT3qJ9KBHizh5gBnhnxR,2,0.5,1,0,1,250000000.0,0,0.5,1,0,2,600000000.0,144,0.307141794529921,1027,2,2,468043025.0,0
162,1LYuphncGXT4MmML55qo1dFQKKbaDWswU4,144,1.00004165785818,2008,1800,3,335229928.0,144,0.62231427132704,983,5,2,148253164.0,144,0.0332750087419806,1525,2,2,104486188.0,0
163,113bXU9uqzuHXsyQRGDSTZU5xx4npNHJQh,14,0.0319010416666667,49,0,2,439000000.0,6,0.29054054054054,43,0,1,2000000000.0,2,0.0201067615658363,62,0,1,937000000.0,0
164,34EDVsqLzKRUGWXkWdEkqyVzV2UazRZsH1,144,0.748114928376042,4709,4709,7,735352560.0,144,0.638315616367132,5469,5469,4,490000000.0,144,1.06838319701909,6287,6287,4,556995500.0,0
165,1FvUYpChbfLrv2VF2Dvsvx8BZpnSQeGQeC,12,0.0625,1,0,2,62800000.0,18,0.135416666666667,3,0,2,72450000.0,144,1.44408064707467,2896,0,1,50195000.0,0
166,1G9yFTQsqSZwKDunG2fJFE5UyFDPW2sZo8,144,0.212969234250734,945,0,1,78221001.0,2,2.25,3,0,5,1046691584.0,0,0.5,1,0,1,38662501.0,0
167,1DASYDMfpk2SWtM7fzRjunDTJWg2nvA1zV,2,0.025187969924812,33,0,1,102332150.0,4,0.0365363536719035,25,25,1,100972080.0,4,0.0006535947712418,1,0,1,100519370.0,0
168,1HW1nUhxuFXKJzroJUnxywtqNU81RNdLta,0,0.0098039215686274,1,0,1,45334792.0,0,0.5,1,0,1,41263000.0,2,0.5,15,0,1,70170187.0,0
169,17GgzuhHCNmqt3n1w1AnK75pZrMiSqEwnW,2,0.5,1,0,1,101000000.0,14,0.140625,2,0,4,312000000.0,24,0.000732421875,2,0,4,627000000.0,0
170,164SqpkkaexQAXocRwg479VRnh2ZZLKAH5,42,0.0341806411743164,6,0,1,1500000000.0,0,1.0,1,0,1,1500000000.0,0,0.5,1,0,2,444000000.0,0
171,1Ad3MNHNsy6wXSHAyZzms3WxsX5BMie35v,144,1.53815906994958,374,373,11,870212902.0,0,1.0,1,0,2,80418763.0,144,0.332932350742324,330,329,16,2260773970.0,0
172,167uqeBFuxu3MZ4YpKZ1Fg3FK6noPKbF3H,144,0.300494532406032,612,612,21,706150784.0,144,0.045025924296971,2525,2525,9,342487003.0,2,0.0606060606060606,2,2,2,84674314.0,0
173,19yZMAEjMLUdSb8AD2btgz9tMm8MmSsf5K,144,0.297820503876783,12325,12325,6,3463900000.0,2,0.0871501272264631,77,0,2,919799999.0,144,0.344992326387336,6984,6984,4,1899799999.0,0
174,1Hbpw4eppJbYu5mNi2JZuw96pu9BY8yBZP,8,1.00687463039622,50,0,4,1991000000.0,0,0.5,1,0,2,1900000000.0,0,0.5,1,0,2,8800000000.0,0
175,13yCN9CGt7hLmuAfGnbSE6sfrRV3oeiA8j,6,0.0074407299151544,22,22,1,100867868.0,2,0.101010101010101,20,0,1,100233052.0,4,0.0704090718625602,11,10,1,100489981.0,0
176,16LFDBChEbn8jerfpbKqnWZ8vd5E6FMN7M,16,0.03125,8,0,1,106401900.0,14,0.0416666666666667,13,0,1,34144320.0,144,0.160101010893672,2428,2102,3,137842440.0,0
177,1DSkqTtznLtuR2PYYWS6GbfbNasC3ifoaV,4,0.0208333333333333,1,0,1,57674723.0,0,0.0303030303030303,1,0,1,50000000.0,0,0.027027027027027,1,0,1,37000000.0,0
178,1Q6Px4fcyFoXgAMgdjKwVBxSeMA2gZioXH,40,1.9073486328125e-06,1,0,1,110000000.0,28,0.000244140625,1,0,1,100000000.0,34,3.0517578125e-05,1,0,1,102000000.0,0
179,1CrYQZ6Uf85ngovnNEvveaUJ8UFe5C9mcM,54,3.0517578125e-05,1,0,1,72000000.0,50,1.52587890625e-05,40,0,1,163000000.0,90,1.16415321826935e-10,1,0,1,103000000.0,0
180,17C13x4ARyCpUciLmghep67swWiEnnh6B3,2,0.0003344481605351,1,0,2,100000000.0,48,0.00390625,1,0,2,101735072.0,18,0.00390625,1,0,1,104182642.0,0
181,3NsGMgoiTneiVMGdi1SZYwo495ufv5efaM,144,0.0012822960388171,5861,0,2,35757100.0,144,0.554006729697199,4348,898,2,33110000.0,0,1.0,1,0,2,45728918.0,0
182,157xAPVT9SsLaQSVkoBLrtHk7MNtmGBXVp,8,0.0364583333333333,4,0,1,946000000.0,0,1.0,1,0,2,2904000000.0,28,0.508932931082589,2,1,3,7160000000.0,0
183,1JuCm18u63BCyEhomksfmx43u1AHR2EZo,0,0.0285714285714286,1,0,2,51459950.0,0,0.0344827586206897,1,0,2,50262702.0,12,0.0001930501930501,1,0,2,50441232.0,0
184,1JJejjFPWxkALfZdEeh7GxNKAn7V9CDd3f,0,0.0526315789473684,1,0,1,51775551.0,0,0.0526315789473684,1,0,1,51995444.0,0,0.0909090909090909,1,0,1,53233219.0,0
185,1F8mZ9BPQU1i9iQhaDKnxvjF3mDktT5FiV,42,2.38418579101562e-07,1,0,1,113000000.0,2,0.25,1,0,1,100000000.0,16,0.015625,1,0,1,100000000.0,0
186,1PuSCmqbiW91H7aeQQSUjBmKKdbiLQ7D1a,144,0.80000274743013,374,374,6,762123652.0,144,0.0062536168987703,341,64,4,672960064.0,144,0.333981565849543,636,365,6,285312372.0,0
187,19TUbwXwkRbGPgYDf8kqcggvqwtafEXQCa,42,3.814697265625e-06,1,0,1,632000000.0,0,0.5,1,0,1,243000000.0,14,0.0078125,1,0,1,294000000.0,0
188,1MEz422h1vt8meWhLn3sTDvRqnoFAfT5BF,2,0.25,1,0,2,249000000.0,0,0.5,1,0,1,414000000.0,16,0.102864583333333,13,0,1,3765000000.0,0
189,17ZbbCv1FLDRp1cwhFVQXARTfbmLH3GXLh,6,0.0089285714285714,1,0,2,223117328.0,132,5.79738993461678e-07,1573,0,2,447259586.0,40,0.0079273967181935,2,1,2,43632000.0,0
190,18VnfNmPc4ZYbs3XGrGbvVnDiU2tgE2wu8,2,0.0042372881355932,1,0,1,39949416.0,2,0.0064935064935064,1,0,2,104144620.0,2,0.0083333333333333,1,0,2,345939988.0,0
191,1Ch6eXiRTRiCnAwCLmn1g1KFYe6EMwqwgB,140,0.00065506044249,257,0,2,42478256.0,0,1.0,1,0,2,44327987.0,0,0.5,1,0,2,73120000.0,0
192,1LiU5KpWUsxo86TCmPi8MagLeTRiSdzM5v,18,0.0009765625,1,0,1,507019932.0,4,0.0625,1,0,1,502370976.0,10,0.03125,1,0,1,374970715.0,0
193,1BCzUyAU55iXqeg2BnScAKheAyVtpHagpA,30,2.27821752843799e-11,1,0,2,81102838.0,12,6.80427635160145e-07,1,0,2,41213204.0,18,0.333333333333333,1,0,2,33024986.0,0
194,1B8UpWvX3vY7rTBQ48uvi6iggLtzahoUd3,32,0.0010416666666666,1,0,1,104031217.0,22,0.0005580357142857,1,0,1,32225573.0,18,0.0078125,1,0,1,62017745.0,0
195,14SSPPaEM18p2z3KBuWUUAFijDqczHXSYa,4,0.125,1,0,2,298000000.0,0,1.0,1,0,2,498000000.0,2,0.5,1,0,2,498000000.0,0
196,1LWV5hfvYUp8L1o6QhhfDeeZNp6KVXD9uH,0,0.5,1,0,1,102616310.0,4,0.125,1,0,1,101929587.0,0,0.5,1,0,1,102546043.0,0
197,15RX5SKQAvCnpLZpW4wd93NfEgKw1Dmudp,144,0.0085698289669266,5526,0,1,226000000.0,6,0.0833333333333333,1,0,1,308000000.0,144,0.0167894709269342,3484,1272,1,315000000.0,1
198,13ACHdwzV4j8PioGkWBvhWwsZjofYB5AdJ,2,0.0032894736842105,1,0,1,187546271.0,0,0.0178571428571429,1,0,1,264312922.0,0,0.008,1,0,1,148768895.0,0
199,1P6tR829eisA9c3WuzonS1t3sYu7Tck1NR,26,0.000244140625,1,0,1,74000000.0,6,0.0625,1,0,1,231000000.0,2,0.25,1,0,1,183000000.0,0
200,1chfcMKVAX3eFEJ1FsZvc7pGPgLuYgKjr,0,1.0,1,0,1,351765865.0,12,0.0282575757575758,6,0,1,403730470.0,0,1.0,1,0,1,97398265.0,0
201,1GMroNco3PcEtSHoJT5KZq1zqe9JV5hNJg,24,0.0234375,2,0,2,150000000.0,104,4.54747350886464e-13,1,0,1,571000000.0,6,0.0017361111111111,1,0,1,100000000.0,0
202,1andrew4xQUeF2zQDZgkJJhDub82hnjsw,6,2.25,3,0,2,379328028.0,0,1.0,1,0,1,465503086.0,0,0.5,1,0,1,41560915.0,0
203,1DeXYYC74V1QMtQD7j12SoGdZ1VDof7des,16,0.023681640625,3,0,1,100000000.0,12,0.0005208333333333,1,0,1,100000000.0,8,0.0069444444444444,1,0,1,100000000.0,0
204,15hZ7Bo1PLucM9GQtdBFvydBKyDfhY37q6,144,0.0533279195471711,1342,0,1,50000000.0,12,0.0003472222222222,1,0,2,60000000.0,144,0.0001128538908191,602,0,2,60000000.0,0
205,33Re5wuGcs4D4KcvEWt2n1prKWXUFEKTCa,2,0.23015873015873,4,1,3,1200551400.0,2,0.6,3,3,6,2251195800.0,0,0.5,1,0,2,616071800.0,0
206,3JrbhDBhoz3tvVYs8LaUJ2SJLFLEtnDGmi,8,0.0099009900990099,1,0,2,71216298.0,48,0.0024752475247524,1,0,2,70491906.0,36,0.0049504950495049,1,0,2,55216017.0,0
207,1P1GdKZqAvw4VT5sKJpRbo94MUh4Y3dhhH,132,7.2759576141834194e-12,27,0,1,100000000.0,4,0.125,1,0,1,101000000.0,10,0.25,1,0,1,100000000.0,0
208,1N4xTGp5cimBtqZBYhts4kE6K6ueVQ2LEa,144,0.0002886809857793,6743,0,1,150000000.0,144,0.0014452304046193,6400,0,1,150000000.0,144,0.000665359270602,4188,0,1,140000000.0,0
209,1GAk6SwicfuMVvoYSd15PJ66Jqtif8aQaX,0,0.02,1,0,1,34522523.0,0,0.0208333333333333,1,0,1,35444137.0,0,0.015625,1,0,1,35121906.0,0
210,1DMg1rA4U2NybNaUfoeE8AtvrXFu5pTV8T,0,0.5,1,0,1,198817000.0,0,1.5,2,0,2,286428000.0,144,6.99613130003573,4152,4147,12,20320726598.0,0
211,1M2qdVNDuSGaajgktQXB3mroVLiPBgG1rc,144,0.585416678184883,111,0,2,81584339.0,144,0.429370283243749,833,1,2,51638142.0,0,1.0,1,0,2,190264776.0,0
212,1EScgbH98HnJvZXbskbTd2KmttyesG3i3R,4,0.076964050954259,3,0,4,150000000.0,6,0.0061728395061728,1,0,1,50000000.0,0,0.0166666666666667,1,0,1,50000000.0,0
213,1KB4HrqaAJQb42uBEwQHJxXdKiPGCM3NeC,2,0.0232558139534884,1,0,1,155155444.0,0,0.04,1,0,1,216628385.0,4,0.0104166666666667,1,0,1,203606486.0,0
214,1LViL7ED4jrgiJLrbuSvK8XFoP2rwwgJPn,4,0.75,1,1,2,3700000000.0,0,0.5,1,0,1,94543671.0,0,0.5,1,0,1,925000000.0,0
215,1N1knUGDUN63Dw7r5uWRH4SwomWvzieZ46,4,0.0386999244142101,28,28,1,707435559.0,4,0.0515468639887245,21,20,1,502549383.0,2,0.0925925925925926,15,0,1,500527676.0,0
216,3737oV8mhZFiEFbzVAyCrDB2XfexDN4ZPP,2,0.0083333333333333,1,0,1,80184806.0,2,0.0074626865671641,1,0,2,73372881.0,2,0.0084745762711864,1,0,1,57974924.0,0
217,1zLkEoZF7Zdoso57h9si5fKxrKopnGSDn,2,0.25,1,0,1,102589775.0,60,1.19209289550781e-07,1,0,1,124696156.0,4,0.5,1,0,1,31212333.0,0
218,19Td4xm1gJeL2fK6CHS6MpJpNX9pPtM2xc,2,0.5,1,0,2,50000000.0,0,1.0,1,0,2,80000000.0,0,1.0,1,0,2,116435600.0,0
219,1Lxqzdt8uxxnFpYLRdR5i6t3Wbd7Qsq41t,2,1.0,1,0,2,55260631.0,144,0.0002305794590599,9239,0,2,83300000.0,144,0.508095238497724,5062,0,3,449950000.0,0
220,1GVD4Mj11iVCJ9AswKiSBwnRoiPSUbYwd9,4,0.0165162655971479,12,0,1,89342710.0,90,6.74864355951955e-07,23,0,1,30540367.0,8,0.0625,1,0,1,102621882.0,0
221,1MgqjfCfoena5SsdTBuQNEqw4BeMRhH9XE,2,0.75,2,0,3,3000000000.0,14,0.768465909090909,4,0,2,2600000000.0,6,0.279171486408328,15,0,1,1900000000.0,0
222,1CkykXm8u8JZwsJDRSbQ2djPF1a73xEjoV,22,4.48750813802083,28,0,9,7479190000.0,10,6.82857024519548,76,2,12,18663800000.0,0,1.0,1,0,1,1702020000.0,0
223,1HkAkTHGAxLKB8EqCh5H3sgbEpsjmR3sr6,2,0.0005827505827505,1,0,2,73636306.0,2,0.0005966587112171,1,0,2,80557564.0,2,0.0010330578512396,1,0,2,43283041.0,0
224,1AkUoxhhR9xa32CCnHNJy91rooCAWXmygE,0,1.0,1,0,2,51456701.0,0,0.5,1,0,2,100000000.0,0,1.0,1,0,2,48500000.0,0
225,1B6aQW4kamfCT6hSst7m75J7Yw2T5jhKLP,0,0.0625,1,0,1,51327298.0,2,0.166666666666667,1,0,1,50015100.0,4,0.0769230769230769,1,0,1,51079899.0,0
226,1MzLZzgFRWuQkQsdg4FBK5CxHFWT7fU6gk,6,0.0013888888888888,1,0,1,30187831.0,6,0.0015432098765432,1,0,1,91018688.0,2,0.234297052154195,3,0,3,250361571.0,0
227,1LLpGBf5v6NVg9RNERTLAiNy2BnS57vApP,0,0.0082644628099173,1,0,2,64280473.0,0,0.0085470085470085,1,0,2,34942090.0,0,0.0088495575221238,1,0,1,34553377.0,0
228,1GagoZiFShCmA1WaBm8LqduUpZUPvdz3hP,2,0.0440559440559441,34,0,1,202000000.0,0,0.03125,1,0,1,201957497.0,2,0.0607142857142857,16,0,1,206045921.0,0
229,1PijqzpTNeufMPoWxfdonaZhvBy1HnEjCD,116,0.040113526403611,204,0,1,64900000.0,16,0.010948905109489,10,0,1,48924000.0,4,0.0016556291390728,1,0,1,36716000.0,0
230,1F9wRgzcdCRSBv99UtgKAHuZ3mwb9Kra8r,0,0.5,1,0,1,851852000.0,0,0.5,1,0,1,4839061388.0,0,0.5,1,0,1,14000000000.0,0
231,1PS1ANEsfeupnY6mMgXbxrBmgdxCGNTF2D,12,2.45063212250712,6,6,15,10656678000.0,12,4.29296875,8,8,21,11904264000.0,10,1.53125,4,0,4,2342808000.0,0
232,14oQgv8guFsmamjd9JtwsVjQC6t3Ge3q2z,16,0.0100235849056604,2,0,1,55064100.0,0,0.0384615384615385,1,0,1,55485654.0,10,0.0406976744186047,7,0,1,51546478.0,0
233,14xHaAQs4KKn9vE2j6pZdhz87SxKFAmgv9,4,0.5,1,0,1,410740000.0,6,0.25,1,0,1,600000000.0,4,0.5,1,0,2,150000000.0,0
234,1LZ9WEXDnzQkE9crc2H5fjQDKmAuBm6gjL,16,0.5,1,0,2,577750000.0,10,0.25,1,0,2,1071797000.0,2,0.25,1,0,2,359185000.0,0
235,1BykTMSX6mTE23kyyiZPcYXzMxfT1MYJmY,0,0.5,1,0,1,381857900.0,144,0.478272930241641,4138,253,5,257400000.0,48,0.0030056423611111,12,0,1,253023146.0,0
236,1CKwv6EVNyymKuJB7dhMh1CWG6G1Z5bVAM,124,2.27409833167385,3490,3490,3,282360000.0,0,2.0,2,0,2,232710000.0,0,2.0,2,0,2,229310000.0,0
237,13xF3rAr3sDEJEDid2cpNkUHn4AxxiJqqz,0,0.5,1,0,1,33204815.0,6,0.03125,3,0,1,100000000.0,0,0.5,1,0,1,128940700.0,0
238,18CQJt2tCGCXd1C4cjVnXHXeac8uHA5kjt,144,0.375222288540846,2243,537,2,59996667.0,12,0.371428571428571,6,0,2,69556667.0,144,0.455101588829528,3923,0,2,30995452.0,0
239,1Hr3WQmJZ8uwBc1oxyaxAayC3gAnfcqqCw,144,9.71255077456797e-07,111,0,1,100000000.0,144,0.902286665292237,2391,0,1,200000000.0,144,0.0181167363923452,1242,0,2,382350000.0,0
240,1JXLWAoKD3jfc2wGKxWSeMpsoE3TB1Sptu,14,0.25390625,2,0,3,542280000.0,4,0.125,1,0,2,22131200000.0,130,1.04529678298044,90,1,5,4208000000.0,0
241,1GUYyCaCRsqCDwtxAzbx8vs3txepW9K8jc,0,0.0099009900990099,1,0,1,100000000.0,34,0.0199937662730011,3,2,6,300000000.0,144,0.0314577704723157,5378,1,4,150000000.0,0
242,1Eys1tWf2HDwbBctJ8KG4STFYQHH9eV8L1,0,0.0204081632653061,1,0,1,40611806.0,0,1.0,1,0,1,30344966.0,0,1.0,1,0,1,58104054.0,0
243,37jpp7y4qQFMqeXQjMUDiNU9u1hXfNka8p,4,0.0559523809523809,3,0,4,218581238.0,2,0.0039682539682539,1,0,1,95320233.0,144,0.164260645797958,1985,0,1,47173043.0,0
244,19H743NtHuJxSKEgUitbVYoTd1YHuRgJ1r,14,0.1775625,4,1,1,239831875.0,144,0.420347982130868,1362,2,2,41695071.0,144,0.264132077868325,2879,2444,2,68909053.0,0
245,12NHTkPVeyoR94ScRg5ewxAqB295wUzPUW,2,0.0227100681302044,64,0,1,33000000.0,2,0.0345022624434389,68,0,1,32000000.0,2,0.018030303030303,68,0,1,34000000.0,0
246,35AQRPMhke2q2KBnuSMf3NBNRoc5Y2DLhk,144,1.75001937612087,8511,2,4,50000000000.0,144,0.208480858866817,8336,8283,2,2000000000.0,0,0.1,1,0,1,4999960000.0,0
247,1DAU2NzGKFz9Q5QAED7Bep6t31sW4oo7yD,24,1.2841796875,5,0,1,500000000.0,4,0.0020987867287677,37,0,2,100000000.0,0,0.0357142857142857,1,0,1,101000000.0,0
248,1MP46u3cd53PsTVVDDA7XUq1BxFiaLzpQT,0,0.5,1,0,1,79000000.0,0,2.0,2,0,3,100490000.0,2,0.1875,2,0,1,112000000.0,0
249,14BHTH97kmv1jhrkPdKCip4sN5RSKwWrfb,4,0.125,1,0,1,1200000000.0,2,0.015850144092219,49,0,1,100000000.0,2,0.0166516651665167,38,0,1,101000000.0,0
250,1EkkrHKXVH7cVLi18BMfKMNRsS6DPsd7qb,2,0.0100274725274725,37,0,1,35000000.0,2,0.0126939351198872,38,0,1,31000000.0,2,0.0134168157423972,49,0,2,44000000.0,0
251,19xbJr2yoW7RnKaULpff2m8vDqzVv2aBui,144,1.37353476391412,1984,1704,4,392370120.0,144,0.677961246868981,712,1,4,414234776.0,28,0.2509765625,2,0,4,459493368.0,0
252,18Fvt2mc4ie3SfskZxn9VV3F3dGFWqxVB1,144,0.644739236320338,3465,912,2,10000000000.0,2,0.25,1,0,2,9927000000.0,4,0.141666666666667,2,0,2,9000000000.0,0
253,1JiYF48siotpQK4w3jLoiggkaSK2FLF67a,144,13.3510895563714,4057,4057,66,5483459529.0,2,1.0,1,1,2,1163351546.0,0,0.5,1,0,1,500025773.0,0
254,1CNFoiDXbTkuVWbwrVbJCLiD1ZR74qMVAY,2,0.063631221719457,2,0,2,111009189.0,0,0.0714285714285714,1,0,1,59458408.0,0,0.1,1,0,1,53015245.0,0
255,15WTYTj1whL7efGXhxVuwvMRjft13dYkVN,4,0.0833333333333333,1,0,1,285423452.0,44,1.21563811502339,14,0,3,1181272424.0,144,4.22508862898029,1161,1,6,1818087113.0,0
256,1D2wUbpyPcNAVru3WwD2N1QYNrDLCW6UkX,2,0.0167025862068966,2,0,2,102432421.0,0,0.0238095238095238,1,0,2,101303783.0,10,0.105445752733389,11,9,1,100595665.0,0
257,18pfe2nGbram7ZGnTDT1B6Pv7h9foPtRgL,2,1.0,1,1,5,387740328.0,0,1.0,1,0,1,36496759.0,2,2.0,1,1,4,364490103.0,0
258,1JDUUCmfAapqcvTz2CDnHwy4YWWGN62uFx,0,0.5,1,0,1,400000000.0,36,0.471055360824343,52,0,1,627008386.0,0,0.5,1,0,1,419754102.0,0
259,1KLfWd7Vga9uwUBS4X6r25xCP1e8iEf7Y8,98,1.00904132164149,48,1,1,906000000.0,2,0.25,1,0,2,10000000000.0,126,0.378617001652495,180,42,1,8600000000.0,0
260,16a17CCBuJNdmG6NvXrQSp5JzEG7eSr9rn,0,1.0,2,0,2,178972628.0,0,0.5,1,0,1,106712628.0,2,0.75,1,1,3,1610356561.0,0
261,1AYvbKZGR5Fq5Q3B3GHtMLbVhYXhzwucEd,6,0.375,2,0,1,242000000.0,6,0.125,1,0,2,307000000.0,0,0.5,1,0,2,322000000.0,0
262,1DPGtCPJEShfutULdQTTzwW61Bu9GpejYz,144,0.034509790552583,2276,0,2,248980000.0,144,1.0264671539657,2686,13,1,323000000.0,2,2.0,2,0,2,288000000.0,0
263,1PXKXuNCvjkea7dEYCH3wX7i71FLUWh3Lg,0,1.0,1,0,2,299950000.0,142,0.0010180294582582,1822,0,2,313592744.0,144,0.708831824040157,2113,2113,12,1057150835.0,0
264,1PmpTtaYP78VDa37CNekFmTeBCD1fagpUw,144,0.00773481948454,566,0,2,31226575.0,144,0.0128235515922059,1046,0,1,58924967.0,6,0.0024440702041343,3,0,2,53941374.0,0
265,13AP8tkwmSEjW1oELak95kZ5VsTP3tTHcB,0,1.0,1,0,2,526730000.0,10,0.126736111111111,64,0,2,75000000.0,0,0.5,1,0,1,168740000.0,0
266,1B54hDw4rYGc8U6frSdG8KEkRErCm3uWeM,144,0.0132488703071392,5058,1,4,600000000.0,10,0.01246336996337,8,0,4,100000000.0,2,0.0167509913852044,2,0,3,200000000.0,0
267,1AB416sp95ahq9nUdsL2mVQqAuF4wrjxbN,144,1.51466488453058,5721,61,3,1750000000.0,0,0.0909090909090909,1,0,1,689950000.0,144,0.0335058998984555,3827,0,1,1109950000.0,0
268,1CoywkKVnwAwJU3Yo33a2sJA4iNCG42dvQ,0,0.025,1,0,1,100000000.0,0,0.0357142857142857,1,0,2,300000000.0,0,0.0114942528735632,1,0,2,50000000.0,0
269,17PBc69skMD1t7WmtxAT5BXsAus9NW14sM,0,1.0,1,0,2,49950000.0,0,1.0,1,0,1,109402000.0,0,0.5,1,0,1,79999990.0,1
270,1DSU7hokdV5cSrasRxRjXFgN4yGLuB2tW5,144,0.444632064064803,2939,2776,1,30000000000.0,14,0.0078125,1,0,2,18000000000.0,144,0.198229073409171,2899,0,2,645015823.0,0
271,19nECeqaEnzGAYaVcUQwbKqngVVE7cxDQ4,36,3.12111594460227e-05,45,0,2,100000000.0,2,0.538461538461539,42,0,2,100000000.0,42,7.62939453125e-06,1,0,2,102000000.0,0
272,1AzmZvghxLXPKPpXLN3yaDhnC9Qz2sdPe8,144,0.0159677077914508,337,0,2,66341778.0,144,0.254697132854752,1342,0,2,58290000.0,4,0.166666666666667,3,0,2,70092557.0,0
273,1tHeSBpXKW39bF2K3jjgBGcDaPNyBTZUA,28,8.03755144032922e-07,1,0,1,40873989.0,0,0.0625,1,0,1,58069785.0,62,0.0419270833333357,2,1,4,246494876.0,0
